headline,label
(LIVE): ಐಪಿಎಲ್​ 2018: ಸನ್​ರೈಸರ್ಸ್​​ ಹೈದರಾಬಾದ್​ vs ಡೆಲ್ಲಿ ಡೇರ್ ಡೆವಿಲ್ಸ್​​: ರೋಚಕ ಪಂದ್ಯದಲ್ಲಿ ಹೈದರಾಬಾದ್​ಗೆ 7 ವಿಕೆಟ್​ಗಳ ಭರ್ಜರಿ ಜಯ,sports
ಜಗತ್ತಿಗೆ ಬರುತ್ತಿದ್ದಾನೆ ಮತ್ತೊಬ್ಬ ಹೊಸ ದೇವರು.. ನಿಂತಲ್ಲೇ ಸಿಗುತ್ತೆ ವರ..!,tech
ಇಂದು ನಟಿ ಶ್ರುತಿ ಹರಿಹರನ್​ ವಿರುದ್ಧದ ಮಾನನಷ್ಟ ಮೊಕದ್ದಮೆ ವಿಚಾರಣೆ..!,entertainment
ಬಾಲಿವುಡ್ ಹಿರಿಯ ನಟಿ ‘ಶಮ್ಮಿ ಆಂಟಿ’ ಇನ್ನಿಲ್ಲ,entertainment
ಈ ವಾರ ತೆರೆ ಕಾಣಲಿರುವ ಸಿನಿಮಾಗಳ ವಿವರ,entertainment
ಕ್ರೀಡಾಲೋಕದಲ್ಲಿ ಮಿಂಚುತ್ತಿರುವ ಈ ಹಾಟ್ ಆ್ಯಂಕರ್​ ಕನ್ನಡಿಗನ ಹೆಂಡತಿ..!,sports
ನನ್​ ಎಕ್ಕಡ: ಹುಚ್ಚವೆಂಕಟ್​ಗೆ ಕಡೆಗೂ ಸಿಕ್ಕ ಅವರ ಎಕ್ಕಡ,entertainment
PHOTOS : ಸ್ಟೈಲಿಸ್ಟ್​ ರಣವೀರ್ ಮತ್ತು ಫಂಕಿ ಸನ್ ಗ್ಲಾಸ್,entertainment
PHOTOS: 'ಲಕ್ಸ್​'  ಸೋಪ್​ಗೆ ಮಾಡೆಲ್​ ಆಗುವ ಅವಕಾಶ ಸಿಕ್ಕಿದ್ದು ಈ ನಟಿಮಣಿಯರಿಗೆ ಮಾತ್ರ!,entertainment
ಏರ್​ಟೆಲ್​ ದೀಪಾವಳಿ ಧಮಾಕಾ: 90 ದಿನಗಳವರೆಗೆ ಅನಿಯಮಿತ ಕರೆ ಮತ್ತು ಉಚಿತ ಡೇಟಾ ಪಡೆಯಿರಿ..!,tech
ಸ್ಯಾಮ್​ಸಂಗ್ ಕಂಪೆನಿ ಕಾರ್ಮಿಕರಿಗೆ ಕ್ಯಾನ್ಸರ್..! ರೋಗ ಪೀಡಿತರಿಗೆ 95 ಲಕ್ಷ ರೂ. ಪರಿಹಾರ,tech
(LIVE) ಐಪಿಎಲ್ 2018: ಕೋಲ್ಕತ್ತಾ V/S ಚೆನ್ನೈ: ಸಿಎಸ್​ಕೆ ವಿರುದ್ಧ ‘ಕೆಕೆಆರ್’ಗೆ ​6 ವಿಕೆಟ್​ಗಳ ಜಯ,sports
ಮತ್ತೆ ನಗುವಿನ ಕಚಗುಳಿ ಇಡಲಿರುವ ಕಪಿಲ್​ ಶರ್ಮಾ,entertainment
ಯಶ್​ ಆಫರ್​ ನೀಡಿದರೆ ಈ ಬಾಲಿವುಡ್​ ನಟಿ ಕನ್ನಡ ಚಿತ್ರರಂಗಕ್ಕೆ ಕಾಲಿಡ್ತಾರಂತೆ!,entertainment
PHOTOS: ದೀಪಿಕಾ-ರಣವೀರ್​ ವಿವಾಹಕ್ಕೆ ಸಿಂಗಾರಗೊಂಡಿರುವ ವಿಲ್ಲಾದ ಚಿತ್ರಗಳು..!,entertainment
ಕಿಚ್ಚೋತ್ಸವಕ್ಕೆ ಭರ್ಜರಿ ಗಿಫ್ಟ್ ಮೂಲಕ ಕಿಚ್ಚು ಹಚ್ಚಿದ​ ಕಿಚ್ಚ ಸುದೀಪ್,entertainment
ಇಂಜಿನಿಯರಿಂಗ್ ವಿದ್ಯಾರ್ಥಿಗಳಿಗಾಗಿ ಇನ್ಫೋಸಿಸ್​ ಬಿಡುಗಡೆಗೊಳಿಸುತ್ತಿದೆ  ‘InfyTQ’  ಕಲಿಕಾ ಆ್ಯಪ್,tech
ವಿಧಾನಸಭಾ ಚುನಾವಣಾ ಕಣದಲ್ಲಿ ಹೇಗಿದೆ ತಾರಾ ಮೆರುಗು..? ವರ್ಕೌಟ್ ಆಗುತ್ತಾ ಬಣ್ಣ ಮಂದಿಯ ಥಳಕು-ಬಳಕು,entertainment
ಶ್ರೀದೇವಿ ಸಾವಿಗೆ ಹೊಸ ಟ್ವಿಸ್ಟ್​: ಮೃತ ದೇಹದ ಮೇಲೆ ಗಾಯದ ಗುರುತುಗಳು,entertainment
ಆನ್​ಲೈನ್​ ಸೋರಿಕೆ ಆಯ್ತು ಸಲ್ಮಾನ್ ನಟನೆಯ ‘ಭಾರತ್’ ಚಿತ್ರದ ಕ್ಲೈಮ್ಯಾಕ್ಸ್!,entertainment
"India vs Australia, Live Cricket Score: ಆಸ್ಟ್ರೇಲಿಯಾಕ್ಕೆ 32 ರನ್​ಗಳ ಜಯ",sports
PHOTOS: ಥೈಲ್ಯಾಂಡ್​ನಲ್ಲಿ ಬಿಕಿನಿ ತೊಟ್ಟು ಹಾಟ್​ ಆಗಿ ಕಾಣಿಸಿಕೊಂಡ ಸಂಯುಕ್ತಾ ಹೆಗಡೆ!,entertainment
ಇದೇ ಮೊದಲ ಬಾರಿ ಐಪಿಎಲ್ ಪ್ರಶಸ್ತಿ ಗೆದ್ದು ಬೀಗಲಿದೆ ಆರ್​ಸಿಬಿ; ಹೇಗೆ ಗೊತ್ತಾ?,sports
ಯಶ್ ಎರಡು ದಿನ ಮಗು-ರಾಧಿಕಾರಿಂದ ದೂರವಿದ್ದಿದ್ದೇಕೆ..?,entertainment
ನೀತಿ ಸಂಹಿತೆ ಉಲ್ಲಂಘನೆ: ಗುಣತಿಲಕಗೆ 6 ಪಂದ್ಯ ನಿಷೇಧ ಹೇರಿದ ಶ್ರೀಲಂಕಾ ಕ್ರಿಕೆಟ್ ಮಂಡಳಿ,sports
ಚಂದನವನದ ರೆಬೆಲ್ ಸ್ಟಾರ್​ಗೆ 66ರ ಸಂಭ್ರಮ: ಅಂಬರೀಷ​ ಹುಟ್ಟುಹಬ್ಬ ಆಚರಿಸಿದ ಅಭಿಮಾನಿಗಳು,entertainment
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ಪಂದ್ಯದ ಗೆಲುವನ್ನು 12 ಜನ ಬಾಲಕರಿಗೆ ಅರ್ಪಿಸಿದ ಪೌಲ್ ಪೋಗ್ಬಾ,sports
ಬಯಸಿದ್ದು ಯಾವುದು ನನ್ನ ಪಾಲಿಗೆ ಸಿಕ್ಕಿಲ್ಲ ; ನಟಿ ರಮ್ಯಾ ಮನದ ಮಾತು,entertainment
(LIVE): ಐಪಿಎಲ್ 2018: ಕೋಲ್ಕತ್ತಾ ನೈಟ್ ರೈಡರ್ಸ್​​ vs ಮುಂಬೈ ಇಂಡಿಯನ್ಸ್​: ಮುಂಬೈ ಬೌಲರ್ಸ್​ಗಳ ದಾಳಿಗೆ ಕೆಕೆಆರ್​​ ತತ್ತರ: ಕೋಲ್ಕತ್ತಾ 108ಕ್ಕೆ ಆಲೌಟ್​,sports
ಬೆಂಗಳೂರಿನ ಅವ್ಯವಸ್ಥೆ ಬಗ್ಗೆ ಹಾಡು ಬರೆಯುವ ಆಲೋಚನೆಯಲ್ಲಿ ಯೋಗರಾಜ್​ ಭಟ್​..!,entertainment
'ಬಿಗ್​ಬಾಸ್ 6'ರಲ್ಲಿ ಮಹಿಳಾ ಸ್ಪರ್ಧಿಗಳಿಗಾಗಿ ಇರಲಿದೆ ಒಂದು ಸರ್ಪ್ರೈಸ್​..!,entertainment
'ನ್ಯೂಸ್ 18 ರೀಲ್ ಮೂವಿ ಅವಾರ್ಡ್ಸ್- 2018' ಸಮಾರಂಭದಲ್ಲಿ ತಾರೆಯರ ಸಮಾಗಮ,entertainment
ಹುಡುಗಿಯರ ಜೊತೆ ಸಖತ್​ ಫ್ಲರ್ಟ್ ಮಾಡ್ತಾರೆ ವಿಜಯ್ ದೇವರಕೊಂಡ!; ಬಯಲಾಯ್ತು ಅಚ್ಚರಿಯ ವಿಚಾರ,entertainment
ಸೆಲೆಬ್ರಿಟಿಗಳಿಂದ ಕೇರಳಕ್ಕೆ ಹರಿದು ಬರುತ್ತಿದೆ ನೆರವಿನ ತೊರೆ,entertainment
"'ಪದ್ಮಾವತ್​', 'ರಾಝಿ' ಚಿತ್ರವನ್ನು ಹಿಂದಿಕ್ಕಿದ 'ವಿಲೇಜ್​ ರಾಕ್​ಸ್ಟಾರ್'​; 2019ರ ಆಸ್ಕರ್​ಗೆ ಎಂಟ್ರಿ",entertainment
ಏಕದಿನ ಕ್ರಿಕೆಟ್​​ನಲ್ಲಿ ಕೊಹ್ಲಿ 4ನೇ ಕ್ರಮಾಂಕದಲ್ಲಿ ಬ್ಯಾಟಿಂಗ್ ಮಾಡಲಿ: 'ಸೌರವ್ ಗಂಗೂಲಿ' ಸಲಹೆ,sports
ದಸರಾ ಭರ್ಜರಿ ಆಫರ್: ಸ್ಯಾಮ್​ಸಂಗ್ ಮೊಬೈಲ್​ ಮೇಲೆ ಸಿಗುತ್ತಿದೆ 30 ಸಾವಿರ ರೂ. ರಿಯಾಯಿತಿ,tech
ಅಪ್ಪಾಜಿಗಾಗಿ ಮತ್ತೆ ವಿದೇಶ ಪ್ರಯಾಣವೇ ಬೇಡ ಎಂದ ದಾಸ ದರ್ಶನ್​..!,entertainment
ಈ ಸ್ಮಾರ್ಟ್​ಫೋನ್​ಗಳಲ್ಲಿ ಸ್ಥಗಿತಗೊಂಡಿದೆ ವಾಟ್ಸ್​ಆ್ಯಪ್,tech
ನಟಿ ಜಯಂತಿ ಅವರ ಆರೋಗ್ಯಕ್ಕಾಗಿ ಬೆಂಗಳೂರಿನಲ್ಲಿ ನಡೆಯುತ್ತಿದೆ ಹೋಮ-ಹವನ,entertainment
‘ಕೆಜಿಎಫ್’​ ಮೊದಲ ದಿನದ ಗಳಿಕೆಯೆಷ್ಟು ಗೊತ್ತಾ?; ಹೊಸ ದಾಖಲೆ ಬರೆದ ಯಶ್​!,entertainment
ಬಿಡುಗಡೆಗೆ ಸಜ್ಜಾಗಿದೆ ಸ್ಯಾಮ್​ಸಂಗ್​ ಕಂಪೆನಿಯ ‘ಗ್ಯಾಲಕ್ಷಿ M30‘ ಸ್ಮಾರ್ಟ್​​ ಫೋನ್​,tech
ರಿಷಿ ಕಪೂರ್​ ಅಮ್ಮ ಇನ್ನಿಲ್ಲ; ಕೃಷ್ಣಾ ರಾಜ್​ ಕಪೂರ್​ ಅಗಲಿಕೆಗೆ ಬಾಲಿವುಡ್​ ಕಂಬನಿ,entertainment
ತಮನ್ನಾ ನಟನೆಯ 'ದಟ್​ ಇಸ್​ ಮಹಾಲಕ್ಷ್ಮೀ' ಚಿತ್ರಕ್ಕೆ ನಿರ್ದೇಶಕರ ಹೆಸರನ್ನೇ ಹಾಕಲ್ವಂತೆ!,entertainment
ಭಾರತದ ಹಾಕಿ ವಿಶ್ವಕಪ್ ಕನಸು ಭಗ್ನ; ರೋಚಕ ಕ್ವಾರ್ಟರ್​ಫೈನಲ್​ನಲ್ಲಿ ನೆದರ್​ಲೆಂಡ್ಸ್ ಜಯಭೇರಿ,sports
ಬಿಗ್​ ಬಾಸ್​ ಮನೆಯಲ್ಲಿ ನನ್ನ ಬಗ್ಗೆ ಯಾರಿಗೂ ದ್ವೇಷ ಇರಲಿಲ್ಲ; ನವೀನ್​ ಸಜ್ಜು,entertainment
ಸಿಲ್ಲಿ ಪಾಯಿಂಟ್​ ವಿದ್​ ಶಾಲಿನಿ: ಭಾಗ2,entertainment
ಹೊಸ ವರ್ಷಕ್ಕೆ ಅಭಿಮಾನಿಗಳಿಗೆ ದಾಸನ​ ಬಂಪರ್​ ಕೊಡುಗೆ: ಜನವರಿಗೆ ದರ್ಶನ ನೀಡಲಿದ್ದಾನೆ 'ಯಜಮಾನ'..!,entertainment
ಮೊದಲ ಬಾರಿಗೆ ವೆಬ್​ ಸರಣಿಗೆ ಎಂಟ್ರಿಯಾದ ರಿಯಲ್​ ಸ್ಟಾರ್​ ಉಪ್ಪಿ..!,entertainment
ಕಿಚ್ಚನ ಮನೆಯಲ್ಲಿ ನಡೆಯಿತು ಭರ್ಜರಿ ಪೂಜೆ: ಹೋಮ ಹವನಗಳ ಮೊರೆ ಹೋದೆ ನಟ ಸುದೀಪ್,entertainment
"DSP ಹುದ್ದೆ ಕಳೆದುಕೊಂಡ ಹರ್ಮನ್​ಪ್ರೀತ್, ವಂಚನೆ ಪ್ರಕರಣದಲ್ಲಿ ಜೈಲು ಸೇರುವ ಸಾಧ್ಯತೆ!",sports
ಎನ್​ಟಿಆರ್​ ಮಗ ತೆಲುಗು ನಟ ನಂದಮೂರಿ ಹರಿಕೃಷ್ಣ ಅಪಘಾತದಲ್ಲಿ ನಿಧನ,entertainment
ಮಲೈಕಾ ಜತೆ ವಿಚ್ಛೇದನ ಕುರಿತು ಮೌನ ಮುರಿದ ಅರ್ಬಾಸ್ ಖಾನ್ ಹೇಳಿದ್ದೇನು ಗೊತ್ತಾ?,entertainment
'360 ಡಿಗ್ರಿಯಲ್ಲಿ ಬೌಲಿಂಗ್': ಕ್ರಿಕೆಟ್​ ಲೋಕಕ್ಕೆ ಅಚ್ಚರಿ ಮೂಡಿಸಿದ ಭಾರತೀಯ ಬೌಲರ್​,sports
ಏಕಕಾಲದಲ್ಲಿ ಇಬ್ಬರು ಗೆಳತಿಯರ ಜೊತೆ ಫುಟ್ಬಾಲ್ ಸ್ಟಾರ್ ರೊನಾಲ್ಡಿನೊ ವಿವಾಹ?,sports
ಗೂಗಲ್​ 'ಆ್ಯಂಡ್ರಾಯ್ಡ್​​ 9 ಪೈ' ಕುರಿತು ನಿಮಗೆಷ್ಟು ಗೊತ್ತು?,tech
ಥಾಯ್ಲೆಂಡ್​ ಮಕ್ಕಳ ರಕ್ಷಣೆಗೆ ಅಮೆರಿಕ ಉದ್ಯಮಿ ಕೊಟ್ಟ ನೆರವೇನು ಗೊತ್ತೇ?,tech
(LIVE): ಐಪಿಎಲ್ 2018: ಮುಂಬೈ vs ಪಂಜಾಬ್: ರಾಹುಲ್ ಹೋರಾಟ ವ್ಯರ್ಥ: ಮುಂಬೈ​ಗೆ 3 ರನ್​ಗಳ ರೋಚಕ ಜಯ,sports
ಜಡೇಜಾ ದಾಖಲೆ ಮುರಿದ ಪೆಟ್ರೋಲ್: ಟ್ವಿಟರ್​ನಲ್ಲಿ ಕೇಂದ್ರ ಸರ್ಕಾರದ ಕಾಲೆಳೆದ ನಟಿ ರಮ್ಯಾ,entertainment
'ಒಂದಲ್ಲಾ ಎರಡೆಲ್ಲಾ' ಸಿನಿಮಾದ ಚಿತ್ರೀಕರಣ ಬಹುತೇಕ ಮುಕ್ತಾಯ!,entertainment
ಶೀಘ್ರವೇ ಬಿಡುಗಡೆಯಾಗಲಿದೆ  ‘ದಿ ವಿಲನ್’‍ ಸಿನಿಮಾದ ಟೀಸರ್ !,entertainment
ಮತ್ತೆ ಚಿತ್ರೀಕರಣ ಆರಂಭಿಸಿದ ದರ್ಶನ್​: 'ಡಿ ಬಾಸ್' ಜತೆ ಡುಯೆಟ್​ ಹಾಡಲಿದ್ದಾರೆ ಕಿರಿಕ್​ ಹುಡುಗಿ..!,entertainment
ದೆವ್ವವಾಗಿ ಆನ್​ಲೈನ್​ನಲ್ಲಿ ದಾಖಲೆ ಮುರಿದ ನಟಿ ತಾಪ್ಸಿ ಪನ್ನು!,entertainment
ಭಾರತ-ವಿಂಡೀಸ್ ಮೊದಲ ಟೆಸ್ಟ್​ಗೆ ಮಾಯಾಂಕ್​​​ ಡೌಟ್: ಪೃಥ್ವಿ ಶಾ ಖಚಿತ,sports
ಮಾರುಕಟ್ಟೆಗೆ ಬರಲು ಸಿದ್ಧವಾಗಿದೆ ರೆಡ್​ ಮಿ ಎಸ್​ 2,tech
ಇವರೆ ನೋಡಿ ಜೈಲಿಗೆ ಹೋಗಿ ಬಂದ ಬಾಲಿವುಡ್ ತಾರೆಯರು,entertainment
ವಿಂಡೀಸ್ ವಿರುದ್ಧ ಮುಂದಿನ 3 ಪಂದ್ಯಕ್ಕೆ ಭಾರತ ತಂಡ ಪ್ರಕಟ: ಇಬ್ಬರು ಸ್ಟಾರ್ ಆಟಗಾರರು ಕಮ್​​ಬ್ಯಾಕ್,sports
ಮತ್ತೆ ಸುದ್ದಿಯಾದರು ಕಿರಿಕ್​ ಹುಡುಗಿ ಸಂಯುಕ್ತಾ: ಅವರು ಧರಿಸಿರೋ ಟಿ-ಶರ್ಟೇ ಹೇಳುತ್ತಿದೆಯಾ ಭವಿಷ್ಯ !,entertainment
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ಜಪಾನ್ ಹಾಗೂ ಕೊಲಂಬಿಯಾ ಪಂದ್ಯಗಳ ನಡುವಣ ಕೆಲ ಚಿತ್ರಪಟಗಳು,sports
ಟ್ರಾಫಿಕ್​​ ಪೊಲೀಸರಿಗೆ ಈ ದಾಖಲೆಗಳನ್ನು ತೋರಿಸಲೇ ಬೇಕುಂತಿಲ್ಲ!,tech
ಕರ್ನಾಟಕ-ಬರೋಡ ರಣಜಿ ಪಂದ್ಯ: ಒಂದೇ ದಿನದಲ್ಲಿ ಉರುಳಿತು 22 ವಿಕೆಟ್,sports
"ಬ್ಲಾಕ್​ಬೋರ್ಡ್​ ಬದಿಗಿಡಿ, ಮೈಕ್ರೋಸಾಫ್ಟ್​ ವೈಟ್​ಬೋರ್ಡ್​ ಬಳಸಿ!",tech
ಎಲ್ಲೆಲ್ಲೂ 'ನಟಸಾರ್ವಭೌಮ'ನ ಕ್ರೇಜ್​; ಊರ್ವಶಿಯಲ್ಲಿ ಮೊದಲ ಶೋನ ಎಲ್ಲಾ ಟಿಕೆಟ್​ ಖರೀದಿಸಿದ ಅಭಿಮಾನಿ ಬಳಗ!,entertainment
ಈ ವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿದೆ 5G ನೆಟ್​ವರ್ಕ್​: ಹೇಗಿದೆ ಗೊತ್ತಾ ಇಂಟರ್​ನೆಟ್ ಸ್ಪೀಡ್​?,tech
ಮುಂಬೈನ ಬಾಂದ್ರಾದಲ್ಲಿ ನಡೆದ ಮಿಕ್ಕಿ ಕಂಟ್ರಾಕ್ಟರ್​ ಪಾರ್ಟಿಯಲ್ಲಿ ತಾರೆಯರ ಚಿತ್ರಪಟ,entertainment
Photos: ದೀಪಿಕಾ ಮದುವೆ ಸಂಭ್ರಮ: ಬೆಂಗಳೂರಿನ ಮನೆಯಲ್ಲಿ ನಡೆಯಿತು ನಾಂದಿ ಪೂಜೆ..!,entertainment
ಪ್ರೋ ಕಬಡ್ಡಿ 2018: ಗೆಲುವಿನ ಖಾತೆ ತೆರೆದ ಬೆಂಗಳೂರು ಬುಲ್ಸ್,sports
ಶ್ರೀದೇವಿ ಸಾವಿಗೆ ಹೊಸ ತಿರುವು: ಶನಿವಾರ ಸಂಜೆಯೇ ಸಾವನ್ನಪ್ಪಿರುವ ಶಂಕೆ,entertainment
ಹನಿಮೂನ್ ಮುಗಿಸಿಕೊಂಡು ದೆಹಲಿಗೆ ಬಂದಿಳಿದ ವಿರುಷ್ಕಾ ದಂಪತಿ,entertainment
'ಡಿ. 16ಕ್ಕೆ ಮದುವೆ': ಕೊನೆಗೂ ಗುಟ್ಟು ರಟ್ಟು ಮಾಡಿದ ಸೈನಾ ನೆಹ್ವಾಲ್,sports
ನಟಿ ಸೋನಾಕ್ಷಿ ಸಿನ್ಹಾ ವಿರುದ್ಧ ಮೋಸದ ಆರೋಪ!; ಅವರು ಈ ರೀತಿ ಮಾಡೋದಾ?,entertainment
ತಾಯಂದಿರ ದಿನದ ಅಂಗವಾಗಿ ಬಿ-ಟೌನ್​ ತಾರೆಯರ ಅಮ್ಮಂದಿರ ಅಪರೂಪದ ಚಿತ್ರಗಳು ನಿಮಗಾಗಿ,entertainment
10ನೇ ಅಂತರರಾಷ್ಟ್ರೀಯ ಚಲನಚಿತ್ರೋತ್ಸವದ ಉದ್ಘಾಟನಾ ಕಾರ್ಯಕ್ರಮದ ಚಿತ್ರಗಳು,entertainment
ಅತಿಥಿ: ಸಿ.ಪಿ. ಯೋಗೇಶ್ವರ್​ ಪತ್ನಿ ಶೀಲಾ ಯೋಗೇಶ್ವರ್​ ಅವರೊಂದಿಗಿನ ಮಾತುಕತೆ: ಭಾಗ1,entertainment
ಐಎಸ್ಎಲ್: ಲೀಗ್ ಹಂತದ ಕೊನೆಯ ಪಂದ್ಯವನ್ನೂ ಜಯಿಸಿದ ಬೆಂಗಳೂರು ಎಫ್​ಸಿ,sports
ಅರ್ಚಕರನ್ನು ಮುಂದಿಟ್ಟುಕೊಂಡು 70 ಕೋಟಿ ರೂ. ಸಂಪಾದಿಸಿದ ದಂಪತಿ..!,tech
Video: ಇಲ್ಲಿದೆ ಶ್ರೀದೇವಿ ಮಗಳು ಜಾಹ್ನವಿಯ ಹಾಟ್​ ಫೋಟೋ ಶೂಟ್​ನ ವಿಡಿಯೋ...!,entertainment
"ಬೊಂಬೆ ನಗರಿಯಲ್ಲಿ ಕುಡುಕರ, ಸೋಮಾರಿಗಳ ಅಡ್ಡೆಯಾದ ಗಾಂಧಿ ಭವನ",entertainment
ಕೊಹ್ಲಿ ಅಲ್ಲ: ಐಪಿಎಲ್​ನಲ್ಲಿ ಅತಿ ಹೆಚ್ಚು ಅರ್ಧಶತಕ ಸಿಡಿಸಿದ ಬ್ಯಾಟ್ಸ್​ಮನ್​​​ ಯಾರು?,sports
PHOTOS: ಕ್ರಿಕೆಟ್​ನಿಂದ ರಾಜಕೀಯದ ಕಡೆ; ಇಮ್ರಾನ್ ಖಾನ್​ ಜೀವನ ಯಾನ,sports
ಒಂದೂವರೆ ಗಂಟೆ ವಿಚಾರಣೆ ನಡೆಸಿದ ಸಿಸಿಬಿ ಪೊಲೀಸರು; ಕಿಡ್ನಾಪ್​ ಮಾಡುವ ಉದ್ದೇಶ ಇರಲಿಲ್ಲ ಎಂದ ದುನಿಯಾ ವಿಜಿ,entertainment
"ನಾಚ್​​ ಸ್ಕ್ರೀನ್​ ಬೆನ್ನುಬಿದ್ದ ಗೂಗಲ್​, ಹೊಸ ನಿಯಮ ಜಾರಿ",tech
25 ಕೋಟಿ ಸಿಮ್ ಕಾರ್ಡ್​ ಬ್ಲಾಕ್?: ಇದರಲ್ಲಿ ನಿಮ್ಮ ನಂಬರ್​ ಇದೆಯೇ ಪರೀಕ್ಷಿಸಿಕೊಳ್ಳಿ,tech
Photograph Movie: 'ಫೋಟೋಗ್ರಾಫ್​​' ಸಿನಿಮಾದ ಟ್ರೈಲರ್​ನಲ್ಲಿದೆ ಮನ ಮುಟ್ಟುವ ಪ್ರೇಮಕತೆ..!,entertainment
ರಶ್ಮಿಕಾ ಕಾಲಿವುಡ್​ಗೆ ಕಾಲಿಡಲು ನಿಗದಿಯಾಯ್ತು ಮುಹೂರ್ತ; ಕಾರ್ತಿಗೆ ಜೊತೆಯಾಗಲಿದ್ದಾರೆ ಕನ್ನಡತಿ?,entertainment
ಸ್ಯಾಮ್ಸಂಗ್​ನ ಎ6 ಮೊಬೈಲ್​ ವೀಡಿಯೋ ಲೀಕ್​!,tech
ವಿಶ್ವಕಪ್​ 2019ಕ್ಕೆ ಧೋನಿ ಮಾಡಿದ್ರು ಈ ಅಪಾಯಕಾರಿ ಪ್ಲಾನ್​: ನಿವೃತ್ತಿ ಕುರಿತಾದ ಗುಟ್ಟು ರಟ್ಟು,sports
ಪ್ರೋ ಕಬಡ್ಡಿ: ಗೆದ್ದು ಬೀಗಿದ ಬೆಂಗಳೂರು: ವೈರಲ್ ಆಯ್ತು 'ಈ ಸಲ ಕಮ್ ನಮ್ದೆ' ಹ್ಯಾಷ್​ ಟ್ಯಾಗ್,sports
PHOTOS: ಹಾಟ್​ಫೋಟೋ ಶೂಟ್​ನಿಂದ ಹೆಸರು ಮಾಡುತ್ತಿರುವ ಬಹುಭಾಷಾ ನಟಿ ಯಾರು..?,entertainment
ದೀಪಿಕಾ- ರಣವೀರ್​ ಮದುವೆ ಬಗ್ಗೆ ನಿಮಗೆಷ್ಟು ಗೊತ್ತು?,entertainment
"ಶಿವಣ್ಣ- ಸುದೀಪ್​ ಆಯಿತು, ಈಗ ದರ್ಶನ್​-ಶಿವರಾಜ್​ಕುಮಾರ್​ ತೆರೆ ಹಂಚಿಕೊಳ್ಳಲಿದ್ದಾರೆ..!",entertainment
ಸಸ್ಪೆನ್ಸ್ ಸಾಮ್ರಾಜ್ಯ,entertainment
ರಣಜಿ ಸೆಮೀಸ್​ಗೆ ಕರ್ನಾಟಕ ತಂಡ ಪ್ರಕಟ: ಮಯಾಂಕ್​ಗೆ ಸ್ಥಾನ,sports
ಡಾ. ರಾಜ್​ಕುಮಾರ್ ಸಿನಿಮಾಗಳ ಟೈಟಲ್​ ಬಳಸುವ ಮುನ್ನ ಎಚ್ಚರ!,entertainment
'ಠಗ್ಸ್​ ಆಫ್ ಹಿಂದೊಸ್ತಾನ್'​ ಚಿತ್ರೀಕರಣದ ವೇಳೆ ನಿಜವಾಗಿಯೂ ಸ್ಫೋಟಗೊಂಡ ಹಡಗು: ಇಲ್ಲಿದೆ ವಿಡಿಯೋ..!,entertainment
"ನನ್ನ ಮಕ್ಕಳು ಪ್ರತಿಭಾವಂತರು, ಸಹಾಯ ಮಾಡಿ ಪ್ಲೀಸ್​..!",sports
"ಬ್ರಾವೋ, ಜಾಧವ್ ಕೆಚ್ಚೆದೆಯ ಬ್ಯಾಟಿಂಗ್: ಉದ್ಘಾಟನಾ ಪಂದ್ಯದಲ್ಲಿ ಮುಂಬೈ ವಿರುದ್ಧ ಚೆನ್ನೈಗೆ ರೋಚಕ ಜಯ",sports
ಕೊಹ್ಲಿ ಹೋರಾಟಕ್ಕೆ ಸಾತ್ ನೀಡದ ಬ್ಯಾಟ್ಸ್​ಮನ್​ಗಳು; ಆಸ್ಟ್ರೇಲಿಯಾಕ್ಕೆ 32 ರನ್​ಗಳ ಜಯ,sports
PHOTOS: 'ಲಕ್ಷ್ಮಿ ಬಾರಮ್ಮ' ಧಾರಾವಾಹಿಯ ಚಿನ್ನು ಅಲಿಯಾಸ್​ ಲಚ್ಚಿಯ ಹಾಟ್​ ಲುಕ್​ ಹೇಗಿದೆ ಗೊತ್ತಾ..!,entertainment
(LIVE): ಐಪಿಎಲ್​​ 2018: ರಾಜಸ್ಥಾನ್ ರಾಯಲ್ಸ್​​ vs ಕೋಲ್ಕತ್ತಾ​ ನೈಟ್ ರೈಡರ್ಸ್​​: ಕೋಲ್ಕತ್ತಾ ತಂಡಕ್ಕೆ 7 ವಿಕೆಟ್ಸ್​​ಗಳ ಭರ್ಜರಿ ಜಯ,sports
ನೀನಾಸಂ ಸತೀಶ್​ಗೆ ಇಂದು ಹುಟ್ಟುಹಬ್ಬದ ಸಂಭ್ರಮ: ಓಲ್ಡ್​ ಮದ್ರಾಸ್​ ರೋಡ್​ ಟೀಸರ್​ ಬಿಡುಗಡೆ,entertainment
ಆಸೀಸ್​ ಎದುರು ಮಂಡಿಯೂರಿದ ಭಾರತ; ಸರಣಿ ಸಮಬಲ,sports
ಶರಣ್ ಜೊತೆ ನಮ್ಮ ಗಣಪ ಏನೆಲ್ಲಾ ಮಾತಾಡಿದ ಗೊತ್ತಾ? ಕಾಮಿಡಿ ಅಧ್ಯಕ್ಷ ವಿತ್ ಗಣನಾಯಕ! ಶರಣು ಗಣಪ-ಭಾಗ-1,entertainment
